Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
electric guitar,Marine emerald,,Pop logo,Sticker area,False,False,True,7,71000,17750,Light blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_4_6,4_6,1645,ka6WxM6xGXadQHzJR,True,False,2020-08-13
electric guitar,Marine emerald,,Cute logo,Sticker area,False,False,True,7,71000,17750,Light blue,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_4_7,4_7,1645,Z4Rc9p34tBcy3h8ik,True,False,2020-08-13
electric guitar,Chic white,,None,Sticker area,False,False,True,7,71000,17750,White,Beige,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_5_0,5_0,1645,yy436h8ujFcdajBu5,True,False,2020-08-13
electric guitar,Chic white,,Familiar logo,Sticker area,False,False,True,7,71000,17750,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_5_1,5_1,1645,fFY2xpXkFbYobCGmz,True,False,2020-08-13
electric guitar,Chic white,,Chic logo,Sticker area,False,False,True,7,71000,17750,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_5_2,5_2,1645,rdtzGhN3r236ie38J,True,False,2020-08-13
electric guitar,Chic white,,Rock logo,Sticker area,False,False,True,7,71000,17750,White,Purple,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_5_3,5_3,1645,5W8jfDMSL7Xkgg2ER,True,False,2020-08-13
electric guitar,Chic white,,Emblem logo,Sticker area,False,False,True,7,71000,17750,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_5_4,5_4,1645,sDSPQBb8A4oYedP4D,True,False,2020-08-13
electric guitar,Chic white,,Handwritten logo,Sticker area,False,False,True,7,71000,17750,White,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_5_5,5_5,1645,5NQPFJzSApQdZsoc3,True,False,2020-08-13
electric guitar,Chic white,,Pop logo,Sticker area,False,False,True,7,71000,17750,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_5_6,5_6,1645,HGAN2rZcezYSmEy4u,True,False,2020-08-13
electric guitar,Chic white,,Cute logo,Sticker area,False,False,True,7,71000,17750,White,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_5_7,5_7,1645,49TtBmks26hfaDFew,True,False,2020-08-13
electric guitar,Cosmo black,,None,Sticker area,False,False,True,7,71000,17750,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_6_0,6_0,1645,QpaiuQrifw8iSfG7C,True,False,2020-08-13
electric guitar,Cosmo black,,Familiar logo,Sticker area,False,False,True,7,71000,17750,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_6_1,6_1,1645,TfhkPDHibDHXHTmDM,True,False,2020-08-13
electric guitar,Cosmo black,,Chic logo,Sticker area,False,False,True,7,71000,17750,Black,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_6_2,6_2,1645,fDZZ3NpNk4rz6fcza,True,False,2020-08-13
electric guitar,Cosmo black,,Rock logo,Sticker area,False,False,True,7,71000,17750,Black,Purple,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_6_3,6_3,1645,F8CSXAsSw7fPgCPs5,True,False,2020-08-13
electric guitar,Cosmo black,,Emblem logo,Sticker area,False,False,True,7,71000,17750,Black,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_6_4,6_4,1645,G8TRYJe3QKzMkz9mJ,True,False,2020-08-13
electric guitar,Cosmo black,,Handwritten logo,Sticker area,False,False,True,7,71000,17750,Black,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_6_5,6_5,1645,5tzcAkfuuNwNczjrE,True,False,2020-08-13
electric guitar,Cosmo black,,Pop logo,Sticker area,False,False,True,7,71000,17750,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_6_6,6_6,1645,7phZnAvFg3hLwqxG3,True,False,2020-08-13
electric guitar,Cosmo black,,Cute logo,Sticker area,False,False,True,7,71000,17750,Black,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar2_Remake_6_7,6_7,1645,kCvAv2oPDckwP4LqT,True,False,2020-08-13
electric kick scooter,Red,,,,False,False,False,,4400,1100,Red,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,garden,None,None,True,Sports,True,Does not play music,Spotlight,FtrKickboardElectric_Remake_0_0,0_0,7654,6tY6iuj88WmP9SY73,True,False,2020-08-13
electric kick scooter,White,,,,False,False,False,,4400,1100,White,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,garden,None,None,True,Sports,True,Does not play music,Spotlight,FtrKickboardElectric_Remake_1_0,1_0,7654,NuyYng7FC6MtpJfFM,True,False,2020-08-13
electric kick scooter,Yellow,,,,False,False,False,,4400,1100,Yellow,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,garden,None,None,True,Sports,True,Does not play music,Spotlight,FtrKickboardElectric_Remake_2_0,2_0,7654,ddvhgDzTntvydumBG,True,False,2020-08-13
electric kick scooter,Green,,,,False,False,False,,4400,1100,Green,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,garden,None,None,True,Sports,True,Does not play music,Spotlight,FtrKickboardElectric_Remake_3_0,3_0,7654,qx4X7CssgFc5rxnx2,True,False,2020-08-13
electric kick scooter,Blue,,,,False,False,False,,4400,1100,Blue,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,garden,None,None,True,Sports,True,Does not play music,Spotlight,FtrKickboardElectric_Remake_4_0,4_0,7654,umTtqaN6RgzaEXSE9,True,False,2020-08-13
electric kick scooter,Pink,,,,False,False,False,,4400,1100,Pink,Purple,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,garden,None,None,True,Sports,True,Does not play music,Spotlight,FtrKickboardElectric_Remake_5_0,5_0,7654,6NE4nbK5z2uAvWmPT,True,False,2020-08-13
elephant slide,Blue,,,,False,False,False,,4200,1050,Blue,Yellow,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,False,Does not play music,No lighting,FtrSlideelephant_Remake_0_0,0_0,86,arXw6Sz99gRb6xwjq,True,False,2020-08-13
elephant slide,Pink,,,,False,False,False,,4200,1050,Pink,Pink,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,False,Does not play music,No lighting,FtrSlideelephant_Remake_1_0,1_0,86,zLM6uEEcFYyyKJefe,True,False,2020-08-13
elephant slide,Red,,,,False,False,False,,4200,1050,Red,Light blue,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,False,Does not play music,No lighting,FtrSlideelephant_Remake_2_0,2_0,86,kTaytgZFsrEJDzyc3,True,False,2020-08-13
elephant slide,Light blue,,,,False,False,False,,4200,1050,Light blue,White,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,False,Does not play music,No lighting,FtrSlideelephant_Remake_3_0,3_0,86,uS9GEqAwZdN2yBcxq,True,False,2020-08-13
elephant slide,Yellow,,,,False,False,False,,4200,1050,Yellow,Orange,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,False,Does not play music,No lighting,FtrSlideelephant_Remake_4_0,4_0,86,czZ86fRTivMcba6j9,True,False,2020-08-13
elephant slide,White,,,,False,False,False,,4200,1050,White,Pink,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,False,Does not play music,No lighting,FtrSlideelephant_Remake_5_0,5_0,86,QArKWvNfMKAFsTzq4,True,False,2020-08-13
elephant slide,Gray,,,,False,False,False,,4200,1050,Gray,Pink,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,False,Does not play music,No lighting,FtrSlideelephant_Remake_6_0,6_0,86,dwxSo5AKhriXk9ibA,True,False,2020-08-13
elephant slide,Black,,,,False,False,False,,4200,1050,Black,Orange,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,child's room,None,None,False,Playground,False,Does not play music,No lighting,FtrSlideelephant_Remake_7_0,7_0,86,C6WYztQApMmN3zyrF,True,False,2020-08-13
exercise ball,Blue,,,,False,False,False,,1100,275,Blue,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,office,None,None,True,Sports,False,Does not play music,No lighting,FtrBalanceball_Remake_0_0,0_0,1598,uqB2a44LGhKpiPbZa,True,False,2020-08-13
exercise ball,Pink,,,,False,False,False,,1100,275,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,office,None,None,True,Sports,False,Does not play music,No lighting,FtrBalanceball_Remake_1_0,1_0,1598,62diNzf8rHWRxoutE,True,False,2020-08-13
exercise ball,White,,,,False,False,False,,1100,275,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,office,None,None,True,Sports,False,Does not play music,No lighting,FtrBalanceball_Remake_2_0,2_0,1598,xuxAD8a4MFbZbps7c,True,False,2020-08-13
exercise ball,Black,,,,False,False,False,,1100,275,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,office,None,None,True,Sports,False,Does not play music,No lighting,FtrBalanceball_Remake_3_0,3_0,1598,g4AHhkiygXAY4KFgo,True,False,2020-08-13
exercise ball,Gold,,,,False,False,False,,1100,275,Yellow,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,office,None,None,True,Sports,False,Does not play music,No lighting,FtrBalanceball_Remake_4_0,4_0,1598,ebH8TfdngCHTerxjX,True,False,2020-08-13
exercise bike,Black,,,,False,False,False,,4800,1200,Black,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,fitness,None,None,None,True,Sports,False,Does not play music,No lighting,FtrExercisebike_Remake_0_0,0_0,287,kjJ4GJHbFhd2nXjiL,True,False,2020-08-13
exercise bike,Red,,,,False,False,False,,4800,1200,Red,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,fitness,None,None,None,True,Sports,False,Does not play music,No lighting,FtrExercisebike_Remake_1_0,1_0,287,pqhhPbR6TyhPgumBp,True,False,2020-08-13
exercise bike,Yellow,,,,False,False,False,,4800,1200,Yellow,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,fitness,None,None,None,True,Sports,False,Does not play music,No lighting,FtrExercisebike_Remake_2_0,2_0,287,ei5LirK64nubeDEAg,True,False,2020-08-13
exercise bike,White,,,,False,False,False,,4800,1200,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,fitness,None,None,None,True,Sports,False,Does not play music,No lighting,FtrExercisebike_Remake_3_0,3_0,287,xjsA3eQfqPZmkTmc9,True,False,2020-08-13
fan,White,,,,False,False,False,,1700,425,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,child's room,None,None,True,Fan,False,Does not play music,No lighting,FtrFan_Remake_0_0,0_0,3820,mKzwB9JXDSt9f6gfC,True,False,2020-08-13
fan,Black,,,,False,False,False,,1700,425,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,child's room,None,None,True,Fan,False,Does not play music,No lighting,FtrFan_Remake_1_0,1_0,3820,PsQbLrRXNv9r94CZ5,True,False,2020-08-13
fan,Light blue,,,,False,False,False,,1700,425,Light blue,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,child's room,None,None,True,Fan,False,Does not play music,No lighting,FtrFan_Remake_2_0,2_0,3820,4MyPEGAZ74Cp5TmtH,True,False,2020-08-13
fan,Pink,,,,False,False,False,,1700,425,Red,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,child's room,None,None,True,Fan,False,Does not play music,No lighting,FtrFan_Remake_3_0,3_0,3820,xeYmGE26Cmkq9EYfp,True,False,2020-08-13
fan palm,Black,,,,False,False,False,,1200,300,Black,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantYamadoriyashi_Remake_0_0,0_0,1288,ZasYEpeNjDaHrpbnh,True,False,2020-08-13
fan palm,White,,,,False,False,False,,1200,300,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantYamadoriyashi_Remake_1_0,1_0,1288,ZSoRWFpTC7tKL3gsX,True,False,2020-08-13
fan palm,Brown,,,,False,False,False,,1200,300,Beige,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantYamadoriyashi_Remake_2_0,2_0,1288,rETKHAfJtNJpcoMRD,True,False,2020-08-13
fan palm,Blue,,,,False,False,False,,1200,300,Blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantYamadoriyashi_Remake_3_0,3_0,1288,jcoFwhGbeSCuA6tF6,True,False,2020-08-13
fan palm,Green,,,,False,False,False,,1200,300,Green,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantYamadoriyashi_Remake_4_0,4_0,1288,AE2xaj3efPEFwb8Nz,True,False,2020-08-13
fan palm,Red,,,,False,False,False,,1200,300,Red,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantYamadoriyashi_Remake_5_0,5_0,1288,PTHJBNrYLxPZMZxSz,True,False,2020-08-13
festive tree,Colorful,Design,,,True,True,False,2,,1400,Green,Colorful,1x1,,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,Does not play music,No lighting,FtrTreeXmasS_Remake_0_0,0_0,3991,gSuzw3t2w9nxp8vue,False,False,2020-08-13
festive tree,Blue,Design,,,True,True,False,2,,1400,Green,Blue,1x1,,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,Does not play music,No lighting,FtrTreeXmasS_Remake_1_0,1_0,3991,hu6yAZy5jTQf8FvAs,False,False,2020-08-13
festive tree,Red,Design,,,True,True,False,2,,1400,Green,Red,1x1,,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,Does not play music,No lighting,FtrTreeXmasS_Remake_2_0,2_0,3991,xtdZ6k5CAku5t3ghW,False,False,2020-08-13
